Artificial Intelligence,B1 - Bachelor 1. Jahr,B2 - Bachelor 2. Jahr,B3 - Bachelor 3. Jahr,Betriebswirtschaftslehre,Biologische Chemie,Chemie,D - Diplom,Informatik,Informationselektronik,KS,Kunststofftechnik,M1 - Master 1. Jahr,M2 - Master 2. Jahr,Maschinenbau,Mathematik,Mechatronik,Medical Engineering,None_level,None_sa,Pädagogik,Rechtswissenschaften,Sozialwissenschaften,Statistik,UE,VL,Volkswirtschaftslehre,Wirtschaftsinformatik,calendarweek,calendarweek1,calendarweek2,coursenumber,ects,endtime,endtime1,endtime2,exam,occcount,occrate,registered,roomcapacity,roomid,starttime,starttime1,starttime2,test,tutorium,weekday,weekday1,weekday2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,0.9709,-0.2393,258.410,3.0,2024-04-08 13:30:00,-0.3827,-0.9239,False,63,0.37058823529411766,170,164,0,2024-04-08 12:00:00,0.0,-1.0,False,False,Mo.,0.0,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0.9709,-0.2393,231.115,3.0,2024-04-08 13:30:00,-0.3827,-0.9239,False,32,0.4444444444444444,72,152,1,2024-04-08 12:00:00,0.0,-1.0,False,False,Mo.,0.0,1.0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0.9709,-0.2393,190.035,3.0,2024-04-08 15:15:00,-0.7518,-0.6593,False,13,0.203125,64,152,1,2024-04-08 13:45:00,-0.4423,-0.8969,False,False,Mo.,0.0,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0.9709,-0.2393,238.213,3.0,2024-04-08 17:00:00,-0.9659,-0.2588,False,33,0.20625,160,164,0,2024-04-08 15:30:00,-0.7934,-0.6088,False,False,Mo.,0.0,1.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,0.9709,-0.2393,140.004,0.5,2024-04-08 18:00:00,-1.0,-0.0,False,15,0.12605042016806722,119,152,1,2024-04-08 15:30:00,-0.7934,-0.6088,False,False,Mo.,0.0,1.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,361.001,4.5,2024-04-09 10:00:00,0.5,-0.866,False,35,0.26515151515151514,132,164,0,2024-04-09 08:30:00,0.7934,-0.6088,False,False,Di.,0.78,0.62
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,366.560,3.0,2024-04-09 10:00:00,0.5,-0.866,False,24,0.16216216216216217,148,152,1,2024-04-09 08:30:00,0.7934,-0.6088,False,False,Di.,0.78,0.62
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,340.100,3.0,2024-04-09 11:45:00,0.0654,-0.9979,False,50,0.25773195876288657,194,164,0,2024-04-09 10:15:00,0.4423,-0.8969,False,False,Di.,0.78,0.62
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,259.002,3.0,2024-04-09 13:30:00,-0.3827,-0.9239,False,47,0.21076233183856502,223,164,0,2024-04-09 12:00:00,0.0,-1.0,False,False,Di.,0.78,0.62
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,382.037,6.0,2024-04-09 15:15:00,-0.7518,-0.6593,False,28,0.2014388489208633,139,152,1,2024-04-09 12:00:00,0.0,-1.0,False,False,Di.,0.78,0.62
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,364.000,3.0,2024-04-09 15:15:00,-0.7518,-0.6593,False,33,0.1783783783783784,185,164,0,2024-04-09 13:45:00,-0.4423,-0.8969,False,False,Di.,0.78,0.62
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,340.400,3.0,2024-04-09 17:00:00,-0.9659,-0.2588,False,19,0.1357142857142857,140,164,0,2024-04-09 15:30:00,-0.7934,-0.6088,False,False,Di.,0.78,0.62
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0.9709,-0.2393,229.054,6.0,2024-04-09 18:00:00,-1.0,-0.0,False,40,0.2898550724637681,138,152,1,2024-04-09 15:30:00,-0.7934,-0.6088,False,False,Di.,0.78,0.62
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,371.000,3.0,2024-04-10 10:00:00,0.5,-0.866,False,41,0.27702702702702703,148,164,0,2024-04-10 08:30:00,0.7934,-0.6088,False,False,Mi.,0.97,-0.22
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,325.004,3.0,2024-04-10 11:45:00,0.0654,-0.9979,False,44,2.2,20,164,0,2024-04-10 10:15:00,0.4423,-0.8969,False,False,Mi.,0.97,-0.22
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.9709,-0.2393,259.022,4.5,2024-04-10 14:30:00,-0.6088,-0.7934,False,35,0.5645161290322581,62,152,1,2024-04-10 12:00:00,0.0,-1.0,False,False,Mi.,0.97,-0.22
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,0.9709,-0.2393,257.200,3.0,2024-04-10 15:15:00,-0.7518,-0.6593,False,18,0.11842105263157894,152,164,0,2024-04-10 13:45:00,-0.4423,-0.8969,False,False,Mi.,0.97,-0.22
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0.9709,-0.2393,365.232,1.5,2024-04-10 15:15:00,-0.7518,-0.6593,False,36,0.782608695652174,46,152,1,2024-04-10 14:30:00,-0.6088,-0.7934,False,False,Mi.,0.97,-0.22
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,371.000,3.0,2024-04-11 10:00:00,0.5,-0.866,False,41,0.27702702702702703,148,164,0,2024-04-11 08:30:00,0.7934,-0.6088,False,False,Do.,0.43,-0.9
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,0.9709,-0.2393,531.240,3.0,2024-04-11 14:30:00,-0.6088,-0.7934,False,44,1.4666666666666666,30,152,1,2024-04-11 13:45:00,-0.4423,-0.8969,False,False,Do.,0.43,-0.9
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,0.9709,-0.2393,531.242,3.0,2024-04-11 14:30:00,-0.6088,-0.7934,False,44,3.142857142857143,14,152,1,2024-04-11 13:45:00,-0.4423,-0.8969,False,False,Do.,0.43,-0.9
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,0.9709,-0.2393,531.241,3.0,2024-04-11 14:30:00,-0.6088,-0.7934,False,44,4.4,10,152,1,2024-04-11 13:45:00,-0.4423,-0.8969,False,False,Do.,0.43,-0.9
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,0.9709,-0.2393,531.240,3.0,2024-04-11 15:15:00,-0.7518,-0.6593,False,44,1.4666666666666666,30,152,1,2024-04-11 14:30:00,-0.6088,-0.7934,False,False,Do.,0.43,-0.9
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,339.170,3.0,2024-04-11 17:00:00,-0.9659,-0.2588,False,43,0.39814814814814814,108,152,1,2024-04-11 15:30:00,-0.7934,-0.6088,False,False,Do.,0.43,-0.9
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,0.9709,-0.2393,150.004,2.0,2024-04-11 18:45:00,-0.9808,0.1951,False,46,0.46,100,164,0,2024-04-11 15:30:00,-0.7934,-0.6088,False,False,Do.,0.43,-0.9
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0.9709,-0.2393,190.300,4.5,2024-04-11 19:45:00,-0.8969,0.4423,False,38,0.3220338983050847,118,152,1,2024-04-11 17:15:00,-0.9808,-0.1951,False,False,Do.,0.43,-0.9
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,361.001,4.5,2024-04-12 10:00:00,0.5,-0.866,False,34,0.25757575757575757,132,152,1,2024-04-12 08:30:00,0.7934,-0.6088,False,False,Fr.,-0.43,-0.9
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,383.028,3.0,2024-04-12 13:30:00,-0.3827,-0.9239,False,37,0.23717948717948717,156,152,1,2024-04-12 12:00:00,0.0,-1.0,False,False,Fr.,-0.43,-0.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,16,0.935,-0.3546,367.145,3.0,2024-04-15 11:45:00,0.0654,-0.9979,False,4,2.0,2,164,0,2024-04-15 08:30:00,0.7934,-0.6088,False,False,Mo.,0.0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,0.935,-0.3546,258.410,3.0,2024-04-15 13:30:00,-0.3827,-0.9239,False,50,0.29411764705882354,170,164,0,2024-04-15 12:00:00,0.0,-1.0,False,False,Mo.,0.0,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0.935,-0.3546,231.115,3.0,2024-04-15 13:30:00,-0.3827,-0.9239,False,22,0.3055555555555556,72,152,1,2024-04-15 12:00:00,0.0,-1.0,False,False,Mo.,0.0,1.0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0.935,-0.3546,190.035,3.0,2024-04-15 15:15:00,-0.7518,-0.6593,False,30,0.46875,64,152,1,2024-04-15 13:45:00,-0.4423,-0.8969,False,False,Mo.,0.0,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0.935,-0.3546,238.213,3.0,2024-04-15 17:00:00,-0.9659,-0.2588,False,26,0.1625,160,164,0,2024-04-15 15:30:00,-0.7934,-0.6088,False,False,Mo.,0.0,1.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0.935,-0.3546,140.004,0.5,2024-04-15 18:00:00,-1.0,-0.0,False,9,0.07563025210084033,119,152,1,2024-04-15 15:30:00,-0.7934,-0.6088,False,False,Mo.,0.0,1.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0.935,-0.3546,361.001,4.5,2024-04-16 10:00:00,0.5,-0.866,False,40,0.30303030303030304,132,164,0,2024-04-16 08:30:00,0.7934,-0.6088,False,False,Di.,0.78,0.62
