Artificial Intelligence,B1 - Bachelor 1. Jahr,B2 - Bachelor 2. Jahr,B3 - Bachelor 3. Jahr,Betriebswirtschaftslehre,Biologische Chemie,Chemie,D - Diplom,Informatik,Informationselektronik,KS,Kunststofftechnik,M1 - Master 1. Jahr,M2 - Master 2. Jahr,Maschinenbau,Mathematik,Mechatronik,Medical Engineering,None_level,None_sa,Pädagogik,Rechtswissenschaften,Sozialwissenschaften,Statistik,UE,VL,Volkswirtschaftslehre,Wirtschaftsinformatik,calendarweek,calendarweek1,calendarweek2,coursenumber,ects,endtime,endtime1,endtime2,exam,occcount,occrate,registered,roomcapacity,roomid,starttime,starttime1,starttime2,test,tutorium,weekday,weekday1,weekday2
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0.9709,-0.2393,238.302,3.0,2024-04-08 11:45:00,0.0654,-0.9979,False,44,0.3826086956521739,115,152,1,2024-04-08 10:15:00,0.4423,-0.8969,False,False,Mo.,0.0,1.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,0.9709,-0.2393,136.309,3.0,2024-04-08 15:15:00,-0.7518,-0.6593,False,31,0.3163265306122449,98,164,0,2024-04-08 13:45:00,-0.4423,-0.8969,False,False,Mo.,0.0,1.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,360.001,4.5,2024-04-08 18:45:00,-0.9808,0.1951,False,6,0.049586776859504134,121,164,0,2024-04-08 17:15:00,-0.9808,-0.1951,False,True,Mo.,0.0,1.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,360.001,4.5,2024-04-09 11:45:00,0.0654,-0.9979,False,30,0.24793388429752067,121,152,1,2024-04-09 10:15:00,0.4423,-0.8969,False,False,Di.,0.78,0.62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,531.170,2.0,2024-04-10 11:45:00,0.0654,-0.9979,False,44,0.4536082474226804,97,164,0,2024-04-10 10:15:00,0.4423,-0.8969,False,False,Mi.,0.97,-0.22
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0.9709,-0.2393,327.029,6.0,2024-04-10 11:45:00,0.0654,-0.9979,False,33,0.3473684210526316,95,152,1,2024-04-10 10:15:00,0.4423,-0.8969,False,False,Mi.,0.97,-0.22
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,0.9709,-0.2393,258.300,3.0,2024-04-10 13:30:00,-0.3827,-0.9239,False,10,0.07575757575757576,132,164,0,2024-04-10 12:00:00,0.0,-1.0,False,False,Mi.,0.97,-0.22
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0.9709,-0.2393,257.214,3.0,2024-04-10 17:00:00,-0.9659,-0.2588,False,20,0.6451612903225806,31,164,0,2024-04-10 15:30:00,-0.7934,-0.6088,False,False,Mi.,0.97,-0.22
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0.9709,-0.2393,257.213,3.0,2024-04-10 17:00:00,-0.9659,-0.2588,False,20,1.25,16,164,0,2024-04-10 15:30:00,-0.7934,-0.6088,False,False,Mi.,0.97,-0.22
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0.9709,-0.2393,257.211,3.0,2024-04-10 17:00:00,-0.9659,-0.2588,False,20,0.6666666666666666,30,164,0,2024-04-10 15:30:00,-0.7934,-0.6088,False,False,Mi.,0.97,-0.22
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0.9709,-0.2393,256.600,3.0,2024-04-10 18:45:00,-0.9808,0.1951,False,34,0.22077922077922077,154,164,0,2024-04-10 17:15:00,-0.9808,-0.1951,False,False,Mi.,0.97,-0.22
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,358.001,3.0,2024-04-11 10:00:00,0.5,-0.866,False,17,0.1440677966101695,118,152,1,2024-04-11 08:30:00,0.7934,-0.6088,False,False,Do.,0.43,-0.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,531.120,4.0,2024-04-11 11:45:00,0.0654,-0.9979,False,37,0.3627450980392157,102,164,0,2024-04-11 10:15:00,0.4423,-0.8969,False,False,Do.,0.43,-0.9
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0.9709,-0.2393,327.029,6.0,2024-04-11 11:45:00,0.0654,-0.9979,False,17,0.17894736842105263,95,152,1,2024-04-11 10:15:00,0.4423,-0.8969,False,False,Do.,0.43,-0.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,531.120,4.0,2024-04-11 13:30:00,-0.3827,-0.9239,False,4,0.0392156862745098,102,164,0,2024-04-11 12:00:00,0.0,-1.0,False,True,Do.,0.43,-0.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,15,0.9709,-0.2393,531.208,4.0,2024-04-11 15:15:00,-0.7518,-0.6593,False,10,0.13157894736842105,76,164,0,2024-04-11 13:45:00,-0.4423,-0.8969,False,False,Do.,0.43,-0.9
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0.9709,-0.2393,243.115,6.0,2024-04-12 11:45:00,0.0654,-0.9979,False,19,0.14074074074074075,135,164,0,2024-04-12 08:30:00,0.7934,-0.6088,False,False,Fr.,-0.43,-0.9
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.9709,-0.2393,339.341,1.5,2024-04-12 18:00:00,-1.0,-0.0,False,61,0.5126050420168067,119,164,0,2024-04-12 12:00:00,0.0,-1.0,False,False,Fr.,-0.43,-0.9
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.9709,-0.2393,339.341,1.5,2024-04-13 12:45:00,-0.1951,-0.9808,False,46,0.3865546218487395,119,164,0,2024-04-13 08:30:00,0.7934,-0.6088,False,False,Sa.,-0.97,-0.22
